519079936167251968	daniel alves sobre  : " nao inventou o futebol, ele nao descobriu nada". +	190246044
430748248731435008	 and chelsea's remarkable tactical transformation. http://t.co/ad6x7tllz2 via @guardian	19865728
434076631842316289	rt @joaogrilo123: waat? check what fifa did about !  http://t.co/avuspe9h9j	286359132
437226090147221504	why  wants raphael varane for chelsea http://t.co/yq6rnzkbqg #football	406288363
596690245011296257	rt @gerrard8fanpage:  on steven gerrard.  http://t.co/pwswqq84aj	81255378
565788608507166720	rt @bifana_bifana: malcolm allison influenced the young . the *mature*  appears to be copying alex ferguson.  htt...	2319915401
646810019997069312	rt @bernardopiment4: reporter: , nao acha que tem o rei barriga? : eu nao, a minha mae e que teve. #specialone 	3349803819
666605966302031872	 prepara revolucao no chelsea https://t.co/e7o4uz7rhl	86233091
422412127832252416	@saravieiraa e estava a esquecer-me dum grande senhor:  ahah	1928067469
429262655157583873	oficial: defesa frances e reforco para  http://t.co/obeueouc6b	229821499
565815598819835904	rt @bifana_bifana: malcolm allison influenced the young . the *mature*  appears to be copying alex ferguson.  htt...	552568183
660487540869365760	flash interview de  https://t.co/sbecokw22e	18671165
648925098787913728	rt @kurtneverdie09: hoje somos todos portugueses. carrega  ! #carregabenfica	577062027
557448701917270016	 e o expoente maximo http://t.co/xzh1gcdsdj	36373505
437624888581316609	 mais uma vez da show... ahaha :) http://t.co/d6yzeseavm	257005573
657931882013831168	rt @eurosport_uk:  after today's game... https://t.co/xb9qw1wz0z	226206098
634845026279911424	rt @lic: pedro and . #cfc http://t.co/uegpe8nllx	45688211
550707537000284160	rt @tsbible: incredible from ! http://t.co/a78m8dstlv	14321207
656589513259528192	[o jogo] lopetegui superou  https://t.co/ni8fdvhqkk #desporto	485975606
638395927200419840	rt @teamcronaldo: , you genius http://t.co/btp90cwjmv	417429452
656863070980063232	 agride adolescente de 14 anos https://t.co/azgqesm2wn	178412854
427865626032361472	inglaterra: troca de palavras entre  e arsene wenger http://t.co/euoqigmlmj	86233091
434260382039826432	rt @joaogrilo123: waat? check what fifa did about !  http://t.co/avuspe9h9j	411328666
648928368273039360	rt @kurtneverdie09: hoje somos todos portugueses. carrega  ! #carregabenfica	1531711705
661261034380992516	 castigado pela federacao inglesa https://t.co/7mllx74kyw	16451028
434382521640706048	rt @piersmorgan: i would love  to manage arsenal. sadly, it will never happen. #winner	339297495
424742951525552128	guardian:  on a mission to develop home-grown #chelsea talent. http://t.co/iarlyl5apu	19301487
512978731409739776	 ataca jorge jesus: procuro nao agredir a pobre gramatica: numa entrevista a tvi  ... http://t.co/fzwnf00qfz	82696837
656864410561040384	 agride adolescente de 14 anos https://t.co/k9vnqtspgs	178412854
421621921315586049	kai :( "@epltransfersaga:  is confident of signing manchester united striker wayne rooney. [daily telegraph]"	229719189
616432932132098048	inglaterra - cech nao esquece  http://t.co/gu4zafsclv	19663485
428667522398044160	rt @tsbible: sam allardyce's comments about . brilliant! http://t.co/nfrfenlffe	23946350
639412431534428160	[record]  comeca mal http://t.co/di5tapbbc9 #desporto	485975606
419773080043814912	rt @record_portugal: benfica - : aquilo que eusebio deixa torna-o imortal http://t.co/uzuzlu4nmy	2246369775
661286928105385985	breaking:  given one-match stadium ban and 40 000 fine: under-fire chelsea manager ... https://t.co/x8avnk7aul	95201847
430455507065663488	como fazer o city ser dominado em casa: ser .	457007707
629954365705490434	soccer-chelsea manager  http://t.co/zwwcpp5bok	117388746
